,Unnamed: 0,carat,cut,color,clarity,depth,table,cost,x,y,z,Zeroes,ones
12530,12531,1,Premium,J,SI1,62.2,57.0,5266,6.84,6.76,4.23,12530,157000900
12531,12532,1,Very Good,H,VS2,62.0,58.0,5266,6.45,6.51,4.02,12531,157025961
12532,12533,1,Premium,H,SI1,62.2,60.0,5266,6.59,6.65,4.12,12532,157051024
12533,12534,1,Premium,H,SI1,61.6,59.0,5266,6.63,6.67,4.1,12533,157076089
12534,12535,1,Ideal,D,SI1,62.3,56.0,5266,6.49,6.45,4.03,12534,157101156
12535,12536,1,Very Good,J,VS1,60.9,60.0,5267,6.87,6.9,4.19,12535,157126225
12536,12537,1,Ideal,D,SI2,61.3,57.0,5267,6.64,6.67,4.08,12536,157151296
12537,12538,1,Premium,H,SI1,62.0,58.0,5267,6.68,6.6,4.12,12537,157176369
12538,12539,1,Premium,E,SI2,58.2,59.0,5268,6.98,6.9,4.04,12538,157201444
12539,12540,1,Fair,J,SI2,65.5,60.0,5268,7.07,7.03,4.62,12539,157226521
12540,12541,1,Ideal,E,SI2,61.3,56.0,5268,6.8,6.71,4.14,12540,157251600
12541,12542,1,Premium,J,SI2,62.6,56.0,5268,7.24,7.11,4.51,12541,157276681
12542,12543,1,Good,J,VS2,63.6,59.0,5269,6.9,6.87,4.38,12542,157301764
12543,12544,1,Premium,I,SI2,62.4,58.0,5269,6.86,6.82,4.27,12543,157326849
12544,12545,1,Ideal,I,SI2,62.1,56.0,5269,6.88,6.84,4.26,12544,157351936
12545,12546,1,Premium,I,SI2,62.5,60.0,5269,6.82,6.75,4.24,12545,157377025
12546,12547,1,Very Good,H,SI1,62.4,57.0,5270,6.68,6.71,4.18,12546,157402116
12547,12548,1,Good,D,SI1,58.5,64.0,5271,6.4,6.45,3.76,12547,157427209
12548,12549,0,Good,E,VS2,57.7,58.0,5272,6.47,6.52,3.75,12548,157452304
12549,12550,1,Ideal,I,VS2,61.8,55.4,5273,6.62,6.65,4.1,12549,157477401
12550,12551,1,Ideal,J,SI2,62.5,57.0,5273,7.0,7.08,4.4,12550,157502500
12551,12552,1,Premium,G,SI1,63.0,59.0,5273,6.68,6.62,4.19,12551,157527601
12552,12553,1,Premium,G,SI1,62.9,61.0,5273,6.35,6.33,3.99,12552,157552704
12553,12554,1,Ideal,G,SI1,61.6,57.0,5273,6.4,6.32,3.92,12553,157577809
12554,12555,1,Ideal,F,SI1,60.0,56.0,5274,6.55,6.49,3.91,12554,157602916
12555,12556,1,Ideal,J,VS2,62.6,54.2,5275,6.79,6.81,4.26,12555,157628025
12556,12557,1,Premium,I,SI1,61.8,59.0,5276,6.85,6.81,4.22,12556,157653136
12557,12558,1,Ideal,H,VS2,61.2,55.0,5277,6.57,6.61,4.03,12557,157678249
12558,12559,1,Ideal,F,SI2,61.8,56.0,5277,6.65,6.68,4.12,12558,157703364
12559,12560,1,Good,G,SI1,59.8,61.0,5277,6.45,6.49,3.87,12559,157728481
12560,12561,1,Premium,J,I1,60.2,61.0,5277,7.79,7.7,4.66,12560,157753600
12561,12562,1,Premium,H,SI2,60.4,59.0,5277,6.99,6.92,4.2,12561,157778721
12562,12563,1,Ideal,H,SI2,59.9,55.0,5277,7.54,7.45,4.49,12562,157803844
12563,12564,1,Ideal,E,SI1,60.4,55.0,5278,6.54,6.48,3.93,12563,157828969
12564,12565,1,Ideal,H,SI1,63.0,55.0,5278,6.49,6.44,4.08,12564,157854096
12565,12566,1,Ideal,H,SI1,61.6,57.0,5278,6.63,6.61,4.08,12565,157879225
12566,12567,1,Premium,E,SI1,61.5,58.0,5278,6.51,6.46,3.99,12566,157904356
12567,12568,1,Very Good,E,SI1,63.2,61.0,5278,6.37,6.31,4.01,12567,157929489
12568,12569,1,Premium,G,SI2,59.2,60.0,5278,6.92,6.9,4.09,12568,157954624
12569,12570,1,Premium,E,SI1,62.6,58.0,5278,6.47,6.44,4.05,12569,157979761
12570,12571,1,Good,G,VS2,63.8,57.0,5279,6.27,6.34,4.02,12570,158004900
12571,12572,1,Premium,E,SI1,61.8,60.0,5279,6.36,6.4,3.94,12571,158030041
12572,12573,0,Very Good,F,VS1,62.5,58.0,5279,6.12,6.17,3.84,12572,158055184
12573,12574,1,Good,I,SI1,63.5,60.7,5280,6.71,6.75,4.27,12573,158080329
12574,12575,1,Premium,D,SI2,62.0,58.0,5280,6.64,6.68,4.13,12574,158105476
12575,12576,1,Very Good,G,SI1,60.9,60.0,5280,6.67,6.76,4.09,12575,158130625
12576,12577,1,Very Good,H,SI2,62.1,59.0,5280,6.75,6.8,4.21,12576,158155776
12577,12578,1,Premium,H,SI2,62.5,58.0,5280,6.76,6.81,4.24,12577,158180929
12578,12579,1,Very Good,H,SI2,62.0,58.0,5280,6.76,6.91,4.24,12578,158206084
12579,12580,1,Premium,H,SI2,62.3,58.0,5280,6.76,6.81,4.23,12579,158231241
12580,12581,1,Very Good,I,SI1,62.6,58.2,5280,6.71,6.74,4.21,12580,158256400
12581,12582,1,Ideal,E,SI2,62.4,60.0,5280,6.49,6.52,4.06,12581,158281561
12582,12583,1,Ideal,J,SI1,61.5,55.0,5281,6.58,6.62,4.06,12582,158306724
12583,12584,1,Ideal,H,SI1,61.0,56.0,5281,6.6,6.68,4.05,12583,158331889
12584,12585,1,Premium,G,SI1,60.1,60.0,5281,6.73,6.68,4.03,12584,158357056
12585,12586,1,Premium,I,SI1,62.0,58.0,5282,7.01,6.98,4.34,12585,158382225
12586,12587,1,Premium,D,SI2,58.9,58.0,5283,6.99,6.97,4.11,12586,158407396
12587,12588,1,Premium,F,SI1,59.8,59.0,5284,6.61,6.56,3.94,12587,158432569
12588,12589,1,Premium,J,SI2,61.9,59.0,5284,7.1,7.05,4.38,12588,158457744
12589,12590,1,Premium,F,SI2,62.2,57.0,5284,6.67,6.61,4.13,12589,158482921
12590,12591,1,Good,E,SI1,63.5,56.0,5285,6.37,6.41,4.06,12590,158508100
12591,12592,1,Very Good,H,SI1,62.0,58.0,5285,6.42,6.48,4.0,12591,158533281
12592,12593,1,Ideal,J,VS2,61.8,54.0,5285,6.95,6.98,4.31,12592,158558464
12593,12594,1,Premium,H,SI2,60.0,60.0,5285,6.96,6.91,4.16,12593,158583649
12594,12595,1,Premium,I,SI1,62.0,56.0,5285,6.89,6.83,4.25,12594,158608836
12595,12596,1,Premium,D,SI2,60.9,59.0,5286,6.46,6.41,3.92,12595,158634025
12596,12597,1,Very Good,H,SI1,63.4,57.0,5286,6.54,6.51,4.14,12596,158659216
12597,12598,1,Premium,F,SI1,60.9,59.0,5287,6.59,6.64,4.03,12597,158684409
12598,12599,1,Premium,F,SI1,62.7,58.0,5287,6.51,6.56,4.1,12598,158709604
12599,12600,1,Very Good,F,SI1,60.9,57.0,5287,6.52,6.56,3.98,12599,158734801
12600,12601,1,Very Good,H,SI1,60.9,58.0,5287,6.43,6.46,3.93,12600,158760000
12601,12602,0,Ideal,H,SI1,61.1,56.0,5287,6.44,6.47,3.94,12601,158785201
12602,12603,0,Ideal,F,VVS1,60.6,57.0,5288,5.88,5.94,3.59,12602,158810404
12603,12604,1,Premium,F,SI2,60.7,62.0,5288,7.12,7.07,4.31,12603,158835609
12604,12605,1,Premium,G,VS2,60.9,55.0,5288,6.5,6.48,3.95,12604,158860816
12605,12606,1,Premium,F,SI1,62.9,59.0,5288,6.38,6.31,3.99,12605,158886025
12606,12607,1,Good,J,VS2,63.6,57.0,5290,6.74,6.79,4.3,12606,158911236
12607,12608,1,Good,I,VS2,63.4,57.0,5290,6.72,6.79,4.28,12607,158936449
12608,12609,1,Very Good,F,SI2,61.5,61.0,5290,6.77,6.82,4.18,12608,158961664
12609,12610,1,Very Good,F,SI2,62.7,57.0,5290,6.74,6.81,4.25,12609,158986881
12610,12611,1,Very Good,F,SI1,60.1,62.0,5290,6.54,6.6,3.95,12610,159012100
12611,12612,1,Premium,J,SI1,61.9,56.0,5290,7.13,7.0,4.37,12611,159037321
12612,12613,1,Very Good,G,SI1,61.3,56.0,5291,6.43,6.53,3.97,12612,159062544
12613,12614,1,Premium,I,VS1,62.3,59.0,5291,6.69,6.64,4.15,12613,159087769
12614,12615,1,Ideal,H,SI1,62.3,56.0,5291,6.7,6.65,4.16,12614,159112996
12615,12616,1,Premium,H,SI1,62.0,56.0,5291,6.68,6.61,4.12,12615,159138225
12616,12617,1,Premium,H,SI1,61.9,59.0,5291,6.66,6.52,4.08,12616,159163456
12617,12618,1,Ideal,I,VS1,60.8,58.0,5291,6.68,6.63,4.04,12617,159188689
12618,12619,1,Fair,H,I1,68.9,56.0,5292,7.0,6.9,4.79,12618,159213924
12619,12620,1,Premium,F,SI1,58.6,58.0,5292,6.56,6.52,3.83,12619,159239161
12620,12621,1,Premium,G,SI1,62.2,58.0,5292,6.45,6.37,3.99,12620,159264400
12621,12622,1,Premium,G,SI1,62.7,59.0,5292,6.36,6.31,3.97,12621,159289641
12622,12623,1,Premium,F,SI1,60.5,56.0,5292,6.48,6.45,3.91,12622,159314884
12623,12624,1,Premium,D,SI2,62.4,56.0,5292,6.5,6.45,4.04,12623,159340129
12624,12625,1,Fair,F,SI1,64.8,59.0,5292,6.29,6.24,4.06,12624,159365376
12625,12626,1,Very Good,H,VS2,63.2,58.0,5292,6.46,6.39,4.06,12625,159390625
12626,12627,1,Ideal,I,SI2,63.3,56.0,5292,6.87,6.83,4.34,12626,159415876
12627,12628,1,Premium,I,SI1,60.5,62.0,5292,6.97,6.92,4.2,12627,159441129
12628,12629,1,Premium,F,SI1,62.6,60.0,5292,6.32,6.3,3.95,12628,159466384
12629,12630,1,Ideal,F,SI1,62.0,57.0,5292,6.43,6.37,3.97,12629,159491641
12630,12631,1,Premium,F,SI1,61.6,60.0,5292,6.41,6.31,3.9,12630,159516900
12631,12632,1,Premium,F,SI1,62.3,59.0,5292,6.43,6.37,3.99,12631,159542161
12632,12633,1,Premium,F,SI1,60.3,58.0,5292,6.47,6.43,3.89,12632,159567424
12633,12634,1,Premium,F,SI1,61.6,61.0,5292,6.37,6.3,3.9,12633,159592689
12634,12635,1,Premium,F,SI1,60.7,60.0,5292,6.4,6.36,3.87,12634,159617956
12635,12636,1,Premium,F,SI1,62.7,59.0,5292,6.4,6.36,4.0,12635,159643225
12636,12637,1,Premium,F,SI1,61.2,58.0,5292,6.44,6.4,3.93,12636,159668496
12637,12638,1,Ideal,F,SI1,61.9,56.0,5292,6.41,6.36,3.95,12637,159693769
12638,12639,1,Very Good,I,VS1,58.5,58.3,5293,6.66,6.79,3.94,12638,159719044
12639,12640,1,Premium,I,SI1,59.7,59.0,5293,6.97,7.03,4.18,12639,159744321
12640,12641,1,Very Good,D,SI2,60.1,58.0,5293,6.6,6.64,3.98,12640,159769600
12641,12642,1,Good,I,VS1,57.5,62.0,5293,6.71,6.83,3.9,12641,159794881
12642,12643,1,Premium,H,VS1,61.2,61.0,5294,6.44,6.41,3.93,12642,159820164
12643,12644,1,Very Good,G,VS2,63.1,55.0,5294,6.38,6.36,4.02,12643,159845449
12644,12645,1,Premium,H,VS1,61.2,61.0,5294,6.44,6.41,3.93,12644,159870736
12645,12646,1,Fair,G,VS2,68.9,60.0,5294,6.06,6.02,4.17,12645,159896025
12646,12647,1,Ideal,G,VS1,61.3,56.0,5294,6.49,6.44,3.96,12646,159921316
12647,12648,1,Premium,H,VS1,62.7,58.0,5294,6.39,6.37,4.0,12647,159946609
12648,12649,1,Very Good,G,VS1,63.1,59.0,5294,6.32,6.23,3.96,12648,159971904
12649,12650,1,Ideal,H,SI1,61.9,55.0,5296,6.74,6.77,4.18,12649,159997201
12650,12651,1,Ideal,G,SI2,62.3,57.0,5296,6.85,6.8,4.25,12650,160022500
12651,12652,1,Ideal,J,VS2,62.1,58.0,5297,6.82,6.84,4.24,12651,160047801
12652,12653,1,Ideal,E,SI1,62.3,55.0,5299,6.34,6.41,3.97,12652,160073104
12653,12654,1,Good,E,SI1,63.2,57.0,5299,6.36,6.39,4.03,12653,160098409
12654,12655,1,Premium,E,SI1,60.5,59.0,5299,6.4,6.45,3.89,12654,160123716
12655,12656,1,Ideal,G,SI2,61.7,57.0,5299,6.65,6.69,4.12,12655,160149025
12656,12657,1,Premium,J,VS2,62.2,59.0,5299,6.86,6.88,4.27,12656,160174336
12657,12658,1,Premium,F,SI1,62.2,60.0,5300,6.48,6.44,4.02,12657,160199649
12658,12659,1,Premium,F,SI1,62.3,58.0,5301,6.38,6.46,4.0,12658,160224964
12659,12660,1,Good,F,SI1,63.2,59.0,5301,6.35,6.38,4.02,12659,160250281
12660,12661,1,Very Good,F,SI1,62.8,55.0,5301,6.4,6.43,4.03,12660,160275600
12661,12662,1,Ideal,J,SI1,62.0,56.0,5301,6.9,6.93,4.29,12661,160300921
12662,12663,1,Premium,E,SI1,59.5,60.0,5301,6.54,6.46,3.87,12662,160326244
12663,12664,1,Ideal,G,SI2,61.5,54.0,5301,6.78,6.75,4.16,12663,160351569
12664,12665,1,Ideal,I,VS1,62.0,57.0,5302,6.56,6.5,4.05,12664,160376896
12665,12666,1,Very Good,I,VS1,62.2,60.0,5302,6.4,6.43,3.99,12665,160402225
12666,12667,0,Very Good,F,VS1,62.4,59.0,5302,6.15,6.16,3.84,12666,160427556
12667,12668,1,Ideal,I,VS2,61.5,57.0,5302,6.78,6.75,4.16,12667,160452889
12668,12669,1,Premium,H,VS2,61.5,59.0,5303,6.48,6.49,3.99,12668,160478224
12669,12670,1,Ideal,G,SI1,62.2,57.0,5303,6.59,6.56,4.09,12669,160503561
12670,12671,1,Very Good,E,SI2,61.7,58.0,5304,6.54,6.56,4.04,12670,160528900
12671,12672,1,Premium,J,VS1,60.1,60.0,5304,6.95,6.9,4.16,12671,160554241
12672,12673,1,Very Good,H,VS1,64.0,54.0,5305,6.3,6.38,4.06,12672,160579584
12673,12674,0,Very Good,E,VS2,62.5,58.0,5305,6.14,6.18,3.85,12673,160604929
12674,12675,1,Very Good,G,SI1,60.2,60.0,5305,6.66,6.7,4.02,12674,160630276
12675,12676,1,Premium,D,SI1,58.3,58.0,5305,6.65,6.59,3.86,12675,160655625
12676,12677,1,Premium,H,VS2,62.8,57.0,5305,6.83,6.79,4.28,12676,160680976
12677,12678,1,Premium,I,VS2,60.1,59.0,5306,6.74,6.67,4.03,12677,160706329
12678,12679,1,Ideal,H,VS2,62.7,57.0,5306,6.41,6.39,4.01,12678,160731684
12679,12680,1,Ideal,H,SI2,62.5,58.0,5306,6.65,6.69,4.17,12679,160757041
12680,12681,1,Ideal,F,SI2,62.0,56.0,5306,6.62,6.58,4.09,12680,160782400
12681,12682,1,Ideal,J,VS2,63.2,57.0,5306,6.86,6.81,4.32,12681,160807761
12682,12683,1,Ideal,F,SI2,62.0,55.0,5308,6.9,6.95,4.3,12682,160833124
12683,12684,1,Very Good,G,SI2,62.7,59.0,5308,6.66,6.74,4.2,12683,160858489
12684,12685,1,Good,F,SI1,63.9,59.0,5309,6.29,6.32,4.03,12684,160883856
12685,12686,1,Good,G,SI2,62.1,60.0,5310,6.72,6.78,4.19,12685,160909225
12686,12687,1,Premium,I,SI2,60.0,59.0,5310,7.63,7.56,4.56,12686,160934596
12687,12688,1,Premium,J,SI2,62.6,58.0,5310,7.12,7.0,4.42,12687,160959969
12688,12689,1,Premium,H,SI1,60.7,62.0,5311,6.57,6.51,3.97,12688,160985344
12689,12690,1,Premium,E,SI1,62.0,61.0,5311,6.42,6.38,3.97,12689,161010721
12690,12691,0,Ideal,E,VS1,62.0,57.0,598,4.17,4.2,2.59,12690,161036100
12691,12692,0,Very Good,E,VVS2,61.7,60.0,599,4.11,4.12,2.54,12691,161061481
12692,12693,0,Very Good,G,SI1,57.5,60.0,599,4.83,4.88,2.79,12692,161086864
12693,12694,0,Ideal,J,VS2,62.6,57.0,599,4.68,4.71,2.94,12693,161112249
12694,12695,0,Ideal,J,VS2,62.2,54.0,599,4.75,4.8,2.97,12694,161137636
12695,12696,0,Ideal,H,VS2,61.8,56.0,599,4.15,4.17,2.57,12695,161163025
12696,12697,0,Ideal,H,VS2,62.0,55.0,599,4.58,4.63,2.86,12696,161188416
12697,12698,0,Ideal,D,SI2,62.0,53.0,599,4.68,4.71,2.91,12697,161213809
12698,12699,0,Fair,F,SI1,64.6,56.0,599,4.27,4.25,2.75,12698,161239204
12699,12700,0,Ideal,E,VVS2,62.2,56.0,599,4.12,4.15,2.57,12699,161264601
12700,12701,0,Good,E,VVS2,63.1,59.0,599,4.04,4.08,2.56,12700,161290000
12701,12702,0,Ideal,F,VVS2,62.5,56.0,599,4.1,4.12,2.57,12701,161315401
12702,12703,0,Very Good,E,VVS1,62.9,58.0,599,4.06,4.08,2.56,12702,161340804
12703,12704,0,Ideal,E,VVS1,62.0,56.0,599,4.09,4.13,2.55,12703,161366209
12704,12705,0,Ideal,E,VVS1,61.7,57.0,599,4.07,4.1,2.52,12704,161391616
12705,12706,0,Premium,E,VVS1,61.7,59.0,599,4.1,4.14,2.54,12705,161417025
12706,12707,0,Premium,E,VVS1,62.3,60.0,599,4.07,4.09,2.54,12706,161442436
12707,12708,0,Ideal,F,VVS1,61.6,57.0,599,4.08,4.1,2.52,12707,161467849
12708,12709,0,Premium,E,VVS1,61.8,58.0,599,4.11,4.14,2.55,12708,161493264
12709,12710,0,Ideal,F,VVS1,62.4,56.0,599,4.1,4.11,2.56,12709,161518681
12710,12711,0,Ideal,D,VVS2,62.5,56.0,599,4.08,4.11,2.56,12710,161544100
12711,12712,0,Ideal,D,VVS2,61.4,56.0,599,4.12,4.15,2.54,12711,161569521
12712,12713,0,Ideal,E,VVS2,61.5,56.0,599,4.08,4.11,2.52,12712,161594944
12713,12714,0,Ideal,E,VVS2,62.3,57.0,599,4.06,4.09,2.54,12713,161620369
12714,12715,0,Ideal,E,VVS2,62.0,56.0,599,4.1,4.13,2.55,12714,161645796
12715,12716,0,Ideal,F,VVS2,61.6,57.0,599,4.08,4.1,2.52,12715,161671225
12716,12717,0,Good,D,SI2,64.0,56.0,599,4.64,4.7,2.99,12716,161696656
12717,12718,0,Ideal,E,VS2,61.8,54.0,599,4.4,4.43,2.73,12717,161722089
12718,12719,0,Ideal,E,VS2,61.4,56.0,599,4.41,4.45,2.72,12718,161747524
12719,12720,0,Very Good,D,VVS2,59.1,61.0,600,4.33,4.37,2.57,12719,161772961
12720,12721,1,Premium,D,SI2,61.0,59.0,5311,6.93,6.97,4.24,12720,161798400
12721,12722,1,Ideal,G,SI1,61.9,56.0,5311,6.46,6.5,4.01,12721,161823841
12722,12723,1,Premium,H,VS2,61.2,58.0,5312,6.5,6.47,3.97,12722,161849284
12723,12724,1,Premium,H,VS2,62.5,56.0,5312,6.45,6.42,4.02,12723,161874729
12724,12725,0,Premium,E,VS2,62.6,60.0,5312,6.15,6.08,3.83,12724,161900176
12725,12726,0,Premium,E,VS2,59.5,58.0,5312,6.33,6.28,3.75,12725,161925625
12726,12727,1,Ideal,H,VS2,61.2,56.0,5312,6.53,6.48,3.98,12726,161951076
12727,12728,1,Premium,H,VS2,62.5,60.0,5312,6.43,6.38,4.0,12727,161976529
12728,12729,1,Good,F,I1,60.6,62.0,5313,7.22,7.24,4.38,12728,162001984
12729,12730,1,Very Good,D,SI1,60.5,61.0,5313,6.43,6.47,3.9,12729,162027441
12730,12731,1,Ideal,F,SI2,61.4,56.0,5313,6.57,6.63,4.05,12730,162052900
12731,12732,1,Good,H,SI1,64.2,58.6,5314,6.61,6.66,4.26,12731,162078361
12732,12733,1,Ideal,I,SI2,61.2,58.0,5315,6.86,6.9,4.21,12732,162103824
12733,12734,1,Good,D,SI2,61.7,63.0,5315,6.67,6.72,4.13,12733,162129289
12734,12735,1,Premium,H,SI1,62.8,61.0,5315,6.63,6.56,4.14,12734,162154756
12735,12736,1,Premium,H,SI1,61.5,59.0,5315,6.69,6.64,4.1,12735,162180225
12736,12737,1,Ideal,H,SI1,61.0,56.0,5315,6.74,6.7,4.1,12736,162205696
12737,12738,1,Ideal,H,SI1,60.2,54.0,5315,6.82,6.7,4.07,12737,162231169
12738,12739,1,Premium,I,VS1,62.2,58.0,5316,6.68,6.63,4.14,12738,162256644
12739,12740,1,Premium,I,VS1,61.7,54.0,5316,6.74,6.71,4.15,12739,162282121
12740,12741,1,Premium,E,SI2,60.4,59.0,5316,6.75,6.7,4.06,12740,162307600
12741,12742,1,Ideal,H,VS2,60.6,57.0,5317,6.54,6.49,3.95,12741,162333081
12742,12743,0,Good,F,VVS2,64.0,61.0,5317,6.06,6.13,3.9,12742,162358564
12743,12744,1,Ideal,H,SI1,62.3,55.0,5318,6.84,6.8,4.25,12743,162384049
12744,12745,1,Ideal,J,VS2,61.8,55.0,5318,6.84,6.86,4.23,12744,162409536
12745,12746,1,Premium,G,SI2,59.2,62.0,5318,7.22,7.16,4.26,12745,162435025
12746,12747,1,Good,I,VS2,58.2,64.0,5319,7.09,7.03,4.11,12746,162460516
12747,12748,1,Ideal,E,SI2,62.2,55.0,5319,6.54,6.51,4.06,12747,162486009
12748,12749,1,Premium,H,SI1,59.4,62.0,5320,7.07,7.0,4.18,12748,162511504
12749,12750,1,Very Good,D,SI2,61.1,58.0,5320,6.61,6.69,4.06,12749,162537001
12750,12751,1,Very Good,D,SI1,63.2,59.0,5320,6.29,6.4,4.01,12750,162562500
12751,12752,1,Premium,H,VS2,62.6,59.0,5320,6.37,6.31,3.97,12751,162588001
12752,12753,1,Very Good,G,SI2,62.9,54.0,5321,6.76,6.79,4.26,12752,162613504
12753,12754,1,Ideal,H,SI2,62.3,55.3,5321,6.8,6.87,4.26,12753,162639009
12754,12755,1,Ideal,F,SI1,61.3,55.0,5321,6.51,6.53,4.0,12754,162664516
12755,12756,1,Premium,E,SI1,59.7,57.0,5322,6.56,6.48,3.89,12755,162690025
12756,12757,1,Very Good,E,SI1,59.4,63.0,5322,6.47,6.42,3.83,12756,162715536
12757,12758,1,Very Good,I,VS1,63.1,58.0,5322,6.7,6.62,4.2,12757,162741049
12758,12759,1,Premium,G,VS2,60.8,60.0,5322,6.39,6.33,3.87,12758,162766564
12759,12760,1,Premium,H,VS2,61.1,58.0,5323,6.57,6.53,4.0,12759,162792081
12760,12761,1,Premium,H,SI2,62.7,59.0,5324,6.75,6.78,4.24,12760,162817600
12761,12762,1,Very Good,H,SI2,62.6,61.0,5324,6.7,6.75,4.21,12761,162843121
12762,12763,1,Very Good,I,SI1,62.1,56.0,5324,6.76,6.92,4.25,12762,162868644
12763,12764,1,Ideal,J,VS1,62.3,55.0,5324,6.81,6.86,4.26,12763,162894169
12764,12765,0,Very Good,F,VS1,61.2,56.0,5324,6.18,6.23,3.8,12764,162919696
12765,12766,1,Ideal,E,SI2,62.2,55.0,5325,6.54,6.58,4.08,12765,162945225
12766,12767,1,Ideal,H,SI1,60.6,59.0,5325,6.75,6.71,4.08,12766,162970756
12767,12768,1,Premium,G,SI1,62.2,58.0,5326,6.64,6.7,4.15,12767,162996289
12768,12769,1,Premium,H,VS2,62.1,59.0,5327,6.52,6.56,4.06,12768,163021824
12769,12770,1,Very Good,J,SI1,64.0,53.0,5327,6.93,7.01,4.46,12769,163047361
12770,12771,1,Ideal,F,SI1,62.7,57.0,5327,6.52,6.49,4.08,12770,163072900
12771,12772,1,Premium,J,SI2,59.7,62.0,5327,7.46,7.42,4.44,12771,163098441
12772,12773,1,Very Good,E,SI1,59.6,57.0,5328,6.62,6.67,3.96,12772,163123984
12773,12774,1,Ideal,I,SI1,61.9,55.0,5329,6.65,6.66,4.12,12773,163149529
12774,12775,1,Premium,D,SI2,61.2,60.0,5329,6.67,6.63,4.07,12774,163175076
12775,12776,1,Premium,G,SI1,59.8,58.0,5329,6.79,6.76,4.05,12775,163200625
12776,12777,1,Ideal,I,SI1,62.1,56.0,5329,6.83,6.79,4.23,12776,163226176
12777,12778,1,Very Good,F,SI1,63.5,56.0,5329,6.79,6.75,4.3,12777,163251729
12778,12779,1,Very Good,F,SI2,61.0,61.0,5330,6.95,7.01,4.26,12778,163277284
12779,12780,1,Good,E,SI1,58.2,61.0,5330,6.53,6.57,3.81,12779,163302841
12780,12781,1,Ideal,E,SI1,62.0,57.0,5330,6.47,6.44,4.0,12780,163328400
12781,12782,1,Premium,F,VS2,60.5,59.0,5330,6.6,6.52,3.97,12781,163353961
12782,12783,1,Ideal,E,SI1,62.2,57.0,5330,6.48,6.42,4.01,12782,163379524
12783,12784,0,Very Good,D,VS1,60.3,58.0,5331,6.23,6.28,3.77,12783,163405089
12784,12785,1,Ideal,E,SI1,61.6,57.0,5331,6.37,6.45,3.95,12784,163430656
12785,12786,1,Good,H,VS2,64.4,58.0,5331,6.18,6.24,4.0,12785,163456225
12786,12787,1,Fair,D,SI1,65.5,60.0,5331,6.18,6.12,4.03,12786,163481796
12787,12788,1,Good,D,SI1,58.5,64.0,5331,6.53,6.49,3.81,12787,163507369
12788,12789,1,Ideal,I,SI1,63.7,57.0,5331,6.73,6.69,4.28,12788,163532944
12789,12790,1,Ideal,H,SI2,63.6,56.0,5331,6.68,6.54,4.19,12789,163558521
12790,12791,1,Premium,I,VS1,59.4,60.0,5331,7.1,7.03,4.2,12790,163584100
12791,12792,1,Premium,F,SI2,62.5,59.0,5332,6.74,6.68,4.2,12791,163609681
12792,12793,1,Fair,H,SI2,65.2,54.0,5334,6.78,6.71,4.41,12792,163635264
12793,12794,1,Very Good,H,VS2,60.2,62.0,5335,6.46,6.54,3.91,12793,163660849
12794,12795,0,Ideal,G,VVS2,61.9,56.0,5335,6.15,6.22,3.83,12794,163686436
12795,12796,0,Ideal,E,VS1,61.3,57.0,5335,6.2,6.24,3.81,12795,163712025
12796,12797,1,Very Good,H,SI1,62.5,58.0,5335,6.61,6.64,4.14,12796,163737616
12797,12798,1,Very Good,J,SI2,62.7,56.0,5335,7.05,7.08,4.43,12797,163763209
12798,12799,1,Premium,H,SI1,59.8,60.0,5335,6.72,6.66,4.0,12798,163788804
12799,12800,1,Ideal,G,SI1,62.5,57.0,5337,6.4,6.49,4.03,12799,163814401
12800,12801,0,Ideal,E,VVS1,61.9,56.0,5338,5.66,5.69,3.51,12800,163840000
12801,12802,0,Ideal,E,VVS1,61.8,55.0,5338,5.69,5.73,3.53,12801,163865601
12802,12803,1,Premium,H,SI1,61.4,59.0,5338,6.73,6.68,4.12,12802,163891204
12803,12804,1,Very Good,E,SI1,62.3,56.0,5339,6.36,6.42,3.98,12803,163916809
12804,12805,1,Very Good,E,SI1,61.1,57.0,5339,6.43,6.46,3.94,12804,163942416
12805,12806,1,Ideal,J,VS1,61.6,56.0,5339,6.71,6.73,4.14,12805,163968025
12806,12807,1,Very Good,E,SI2,60.2,60.0,5340,6.46,6.5,3.9,12806,163993636
12807,12808,1,Ideal,J,SI1,61.9,54.0,5341,6.85,6.88,4.25,12807,164019249
12808,12809,1,Very Good,D,SI1,62.3,59.0,5342,6.26,6.29,3.91,12808,164044864
12809,12810,0,Very Good,D,SI1,62.0,59.0,5342,6.19,6.16,3.83,12809,164070481
12810,12811,1,Ideal,G,SI1,62.0,57.0,5342,6.54,6.5,4.04,12810,164096100
12811,12812,1,Ideal,H,SI1,61.9,57.0,5342,6.54,6.57,4.06,12811,164121721
12812,12813,1,Ideal,F,SI1,59.7,57.0,5342,6.82,6.79,4.06,12812,164147344
12813,12814,1,Premium,H,VS2,59.6,58.0,5344,6.63,6.55,3.93,12813,164172969
12814,12815,1,Good,E,SI1,57.2,62.0,5345,6.59,6.56,3.76,12814,164198596
12815,12816,1,Premium,F,SI1,62.3,58.0,5345,6.44,6.41,4.0,12815,164224225
12816,12817,1,Premium,F,SI1,59.8,60.0,5345,6.57,6.53,3.92,12816,164249856
12817,12818,1,Premium,F,SI1,62.2,59.0,5345,6.41,6.36,3.97,12817,164275489
