Unnamed: 0,carat,cut,color,clarity,depth,table,cost,x,y,z,Zeroes,ones
3505,0,Very Good,F,VS1,60.6,57.0,3401,5.95,6.0,3.62,3504,12278016
3506,0,Ideal,D,VS2,61.8,55.0,3401,5.85,5.89,3.63,3505,12285025
3507,0,Ideal,E,SI1,61.2,56.0,3401,5.88,5.91,3.61,3506,12292036
3508,0,Ideal,G,VVS1,61.9,54.0,3402,5.8,5.84,3.6,3507,12299049
3509,0,Premium,G,VS1,61.7,59.0,3402,6.07,5.96,3.71,3508,12306064
3510,0,Ideal,E,VS1,62.0,55.0,3402,5.88,5.83,3.66,3509,12313081
3511,1,Fair,J,SI2,64.4,55.0,3403,6.56,6.54,4.22,3510,12320100
3512,0,Premium,E,IF,62.9,59.0,3403,5.66,5.59,3.4,3511,12327121
3513,0,Ideal,G,SI1,62.2,56.0,3403,6.06,6.09,3.78,3512,12334144
3514,0,Premium,D,SI2,62.0,62.0,3403,6.25,6.16,3.85,3513,12341169
3515,0,Very Good,H,VS1,62.5,57.0,3404,5.94,5.96,3.72,3514,12348196
3516,0,Ideal,F,VS1,61.5,57.0,3404,5.7,5.74,3.52,3515,12355225
3517,0,Ideal,F,VS1,61.1,56.0,3404,5.75,5.78,3.52,3516,12362256
3518,0,Ideal,F,VS1,61.5,57.0,3404,5.73,5.76,3.53,3517,12369289
3519,0,Ideal,E,SI1,62.3,57.0,3404,5.95,5.99,3.72,3518,12376324
3520,0,Very Good,F,SI2,63.0,59.0,3405,6.12,6.17,3.87,3519,12383361
3521,0,Very Good,G,IF,63.3,54.0,3405,5.64,5.73,3.6,3520,12390400
3522,0,Ideal,F,VS2,62.2,55.0,3405,5.72,5.76,3.57,3521,12397441
3523,1,Premium,F,I1,62.4,59.0,3405,6.38,6.34,3.97,3522,12404484
3524,0,Very Good,D,VS1,63.2,57.0,3406,5.63,5.67,3.57,3523,12411529
3525,0,Ideal,D,VS1,61.3,56.0,3406,5.75,5.77,3.53,3524,12418576
3526,0,Very Good,I,SI1,61.0,58.0,3407,6.19,6.23,3.79,3525,12425625
3527,0,Very Good,I,SI1,61.8,56.0,3407,6.19,6.24,3.84,3526,12432676
3528,0,Premium,G,SI1,60.6,60.0,3407,6.22,6.15,3.75,3527,12439729
3529,0,Fair,E,SI1,65.6,57.0,3407,6.1,6.07,3.99,3528,12446784
3530,1,Good,J,SI1,64.2,58.0,3407,6.42,6.34,4.1,3529,12453841
3531,0,Premium,G,SI1,60.6,61.0,3407,6.16,6.12,3.72,3530,12460900
3532,0,Good,D,SI2,64.1,62.0,3408,6.01,6.06,3.87,3531,12467961
3533,0,Very Good,H,SI2,58.4,63.0,3408,6.29,6.24,3.66,3532,12475024
3534,0,Premium,F,VS2,61.9,58.0,3408,6.05,6.01,3.73,3533,12482089
3535,0,Ideal,E,VS1,61.2,56.0,3409,5.78,5.83,3.55,3534,12489156
3536,0,Ideal,E,SI1,60.5,55.0,3409,5.8,5.86,3.53,3535,12496225
3537,0,Ideal,E,SI1,60.8,57.0,3409,5.77,5.8,3.52,3536,12503296
3538,0,Premium,D,VS1,62.5,60.0,3410,5.67,5.62,3.53,3537,12510369
3539,0,Very Good,D,VS2,60.5,59.0,3411,5.76,5.84,3.51,3538,12517444
3540,0,Ideal,G,VS1,60.7,57.0,3411,5.85,5.81,3.54,3539,12524521
3541,1,Good,I,SI2,64.1,58.0,3411,6.31,6.26,4.03,3540,12531600
3542,1,Premium,I,SI2,61.6,59.0,3411,6.4,6.35,3.93,3541,12538681
3543,1,Ideal,H,I1,62.1,55.0,3412,6.55,6.59,4.08,3542,12545764
3544,0,Ideal,D,VS2,62.7,53.0,3412,5.76,5.79,3.62,3543,12552849
3545,0,Very Good,G,VVS2,61.3,56.0,3413,5.85,5.9,3.6,3544,12559936
3546,0,Ideal,G,VS1,62.0,56.0,3413,5.91,5.93,3.67,3545,12567025
3547,0,Ideal,E,SI1,60.3,56.0,3413,6.05,6.13,3.67,3546,12574116
3548,0,Premium,H,SI1,60.9,58.0,3414,6.26,6.22,3.8,3547,12581209
3549,0,Very Good,E,VS1,62.1,58.0,3415,5.84,5.89,3.64,3548,12588304
3550,1,Ideal,H,SI1,61.5,54.0,3415,6.64,6.6,4.07,3549,12595401
3551,0,Very Good,F,VVS2,63.5,59.0,3415,5.77,5.72,3.65,3550,12602500
3552,1,Good,F,I1,64.3,59.0,3415,6.42,6.37,4.11,3551,12609601
3553,1,Good,G,I1,64.0,59.0,3415,6.78,6.73,4.32,3552,12616704
3554,1,Premium,J,SI1,62.7,57.0,3416,6.4,6.33,3.99,3553,12623809
3555,0,Good,E,VS1,63.4,55.0,3416,5.76,5.78,3.66,3554,12630916
3556,0,Very Good,E,VS1,62.8,59.0,3416,5.68,5.76,3.59,3555,12638025
3557,0,Very Good,H,SI2,62.8,59.0,3417,6.14,6.16,3.86,3556,12645136
3558,0,Ideal,H,VVS2,62.4,56.0,3417,5.91,5.94,3.7,3557,12652249
3559,0,Ideal,H,VVS2,61.7,55.0,3417,5.77,5.8,3.57,3558,12659364
3560,0,Ideal,H,VVS2,61.8,55.0,3417,5.75,5.77,3.56,3559,12666481
3561,1,Premium,H,SI1,59.2,58.0,3417,6.58,6.56,3.89,3560,12673600
3562,0,Very Good,J,VS1,62.4,58.0,3418,6.15,6.19,3.85,3561,12680721
3563,0,Ideal,J,VS1,62.1,57.0,3418,6.16,6.18,3.83,3562,12687844
3564,0,Good,F,SI2,59.4,61.0,3418,6.24,6.25,3.71,3563,12694969
3565,0,Fair,G,VS2,66.5,54.1,3418,5.89,5.97,3.94,3564,12702096
3566,1,Very Good,E,SI2,63.1,58.0,3418,6.51,6.46,4.09,3565,12709225
3567,0,Very Good,D,VS2,60.6,63.0,3419,5.94,5.9,3.59,3566,12716356
3568,0,Ideal,E,VS1,60.5,56.0,3419,5.78,5.83,3.51,3567,12723489
3569,0,Ideal,D,VS1,61.7,57.0,3419,5.71,5.74,3.53,3568,12730624
3570,0,Ideal,E,SI1,61.4,56.0,3419,5.83,5.89,3.6,3569,12737761
3571,0,Good,E,VS1,58.4,61.0,3419,5.85,5.89,3.43,3570,12744900
3572,0,Good,E,VS1,58.4,60.0,3419,5.84,5.87,3.42,3571,12752041
3573,0,Very Good,D,SI2,60.2,63.0,3419,6.36,6.3,3.81,3572,12759184
3574,0,Good,D,SI2,64.0,62.0,3419,6.16,6.13,3.93,3573,12766329
3575,0,Very Good,F,VVS2,63.6,59.0,3420,5.65,5.7,3.61,3574,12773476
3576,0,Very Good,E,VS1,60.9,57.0,3420,5.94,5.88,3.59,3575,12780625
3577,0,Very Good,D,VS1,62.0,61.0,3420,5.71,5.74,3.55,3576,12787776
3578,0,Ideal,H,VVS1,62.9,56.0,3420,5.99,5.91,3.74,3577,12794929
3579,0,Ideal,F,SI1,60.5,57.0,3420,6.02,6.07,3.66,3578,12802084
3580,0,Very Good,F,SI2,63.5,58.0,3420,6.14,6.05,3.87,3579,12809241
3581,1,Premium,J,SI2,63.0,60.0,3421,6.38,6.31,4.0,3580,12816400
3582,0,Ideal,E,VS2,62.0,55.0,3421,5.72,5.77,3.56,3581,12823561
3583,0,Ideal,F,SI1,61.2,55.0,3421,5.76,5.8,3.54,3582,12830724
3584,0,Ideal,E,VVS1,60.7,57.0,3422,5.41,5.45,3.29,3583,12837889
3585,0,Ideal,I,VS1,61.8,56.0,3422,5.97,6.0,3.7,3584,12845056
3586,0,Ideal,F,SI1,61.5,57.0,3422,6.01,6.06,3.71,3585,12852225
3587,0,Good,E,SI2,61.9,62.0,3422,6.14,6.18,3.81,3586,12859396
3588,1,Good,J,VS2,57.6,58.0,3422,6.59,6.56,3.79,3587,12866569
3589,1,Fair,J,VS2,65.3,61.0,3422,6.33,6.13,4.03,3588,12873744
3590,0,Good,F,SI1,64.0,57.0,3423,6.08,6.17,3.92,3589,12880921
3591,0,Premium,G,SI2,61.3,60.0,3423,6.17,6.2,3.79,3590,12888100
3592,0,Premium,H,SI2,62.7,58.0,3423,6.14,6.17,3.86,3591,12895281
3593,0,Ideal,H,SI2,60.3,57.0,3423,6.27,6.31,3.79,3592,12902464
3594,0,Ideal,H,VVS1,61.8,57.0,3423,5.82,5.86,3.61,3593,12909649
3595,0,Good,J,VS2,57.9,63.0,3423,6.32,6.35,3.67,3594,12916836
3596,0,Good,J,VS2,62.3,64.0,3423,6.09,6.17,3.82,3595,12924025
3597,1,Good,G,SI2,57.4,61.0,3424,6.82,6.75,3.89,3596,12931216
3598,0,Ideal,H,VS1,61.6,56.0,3424,5.85,5.9,3.62,3597,12938409
3599,0,Good,D,SI2,63.5,62.0,3425,6.09,6.13,3.88,3598,12945604
3600,0,Premium,D,VS1,61.2,60.0,3425,5.69,5.71,3.49,3599,12952801
3601,0,Very Good,G,VS1,62.0,53.0,3425,5.72,5.76,3.56,3600,12960000
3602,0,Ideal,G,SI2,62.2,57.0,3425,6.18,6.24,3.86,3601,12967201
3603,0,Good,G,SI2,64.5,56.3,3425,6.08,6.14,3.94,3602,12974404
3604,0,Good,H,SI1,63.9,60.0,3425,6.13,6.08,3.9,3603,12981609
3605,1,Good,J,SI2,64.2,59.0,3425,6.47,6.38,4.13,3604,12988816
3606,1,Fair,J,SI1,64.9,58.0,3427,6.29,6.23,4.06,3605,12996025
3607,1,Very Good,G,SI2,58.2,63.0,3427,6.53,6.49,3.79,3606,13003236
3608,0,Ideal,E,VS2,61.7,55.0,3427,5.8,5.77,3.57,3607,13010449
3609,1,Good,H,SI2,58.6,64.0,3427,6.32,6.26,3.68,3608,13017664
3610,1,Premium,G,SI2,60.7,59.0,3427,6.45,6.41,3.9,3609,13024881
3611,0,Good,F,SI1,64.3,57.0,3427,6.08,6.01,3.89,3610,13032100
3612,0,Ideal,G,SI2,62.7,55.0,3428,6.11,6.17,3.85,3611,13039321
3613,0,Ideal,F,SI1,61.1,56.0,3428,6.06,6.08,3.71,3612,13046544
3614,0,Good,D,VS2,64.3,56.0,3428,5.84,5.77,3.73,3613,13053769
3615,1,Ideal,I,VS2,62.2,56.0,3428,6.52,6.5,4.05,3614,13060996
3616,0,Very Good,D,VS2,63.1,57.0,3428,5.86,5.83,3.69,3615,13068225
3617,0,Premium,D,VS2,61.2,59.0,3428,5.91,5.86,3.6,3616,13075456
3618,0,Premium,D,VS2,61.3,60.0,3428,5.92,5.89,3.62,3617,13082689
3619,0,Very Good,E,VVS2,61.5,58.0,3429,5.67,5.71,3.5,3618,13089924
3620,0,Very Good,F,VS2,62.2,58.0,3429,5.86,5.9,3.66,3619,13097161
3621,0,Premium,F,VS2,61.6,58.0,3429,5.98,6.03,3.7,3620,13104400
3622,0,Ideal,F,VS2,62.7,54.0,3429,5.91,5.95,3.72,3621,13111641
3623,0,Good,F,VS2,63.2,55.0,3429,5.88,5.9,3.72,3622,13118884
3624,0,Ideal,E,VS2,61.6,56.0,3429,5.8,5.82,3.58,3623,13126129
3625,0,Ideal,E,SI2,62.4,56.0,3429,6.04,6.08,3.78,3624,13133376
3626,0,Ideal,H,IF,61.4,59.0,3429,5.77,5.83,3.56,3625,13140625
3627,0,Premium,I,VS2,59.8,61.0,3431,6.22,6.13,3.69,3626,13147876
3628,0,Premium,I,VS2,62.4,60.0,3431,6.16,6.06,3.81,3627,13155129
3629,0,Ideal,E,VS2,62.1,56.0,3431,5.83,5.87,3.63,3628,13162384
3630,0,Ideal,G,VS1,61.7,56.0,3431,5.72,5.75,3.53,3629,13169641
3631,0,Ideal,G,VS1,61.8,57.0,3431,5.69,5.73,3.53,3630,13176900
3632,0,Ideal,G,VS1,61.7,57.0,3431,5.7,5.75,3.53,3631,13184161
3633,0,Ideal,G,VS1,61.6,55.0,3431,5.71,5.75,3.53,3632,13191424
3634,0,Ideal,G,VS1,61.5,55.0,3431,5.72,5.77,3.54,3633,13198689
3635,0,Ideal,G,VS1,60.7,57.0,3431,5.76,5.8,3.51,3634,13205956
3636,0,Ideal,G,VS1,61.8,55.0,3431,5.71,5.76,3.55,3635,13213225
3637,0,Very Good,D,SI1,59.7,57.0,3432,5.96,5.99,3.57,3636,13220496
3638,0,Ideal,G,VS2,61.2,56.0,3434,5.82,5.85,3.57,3637,13227769
3639,0,Very Good,G,SI2,60.4,61.0,3435,6.21,6.28,3.77,3638,13235044
3640,0,Ideal,E,VS2,61.9,57.0,3435,5.81,5.83,3.6,3639,13242321
3641,0,Ideal,E,VS1,61.4,57.0,3435,5.81,5.78,3.56,3640,13249600
3642,0,Good,F,VS1,57.7,58.0,3436,6.06,6.14,3.52,3641,13256881
3643,0,Very Good,G,SI2,64.2,60.0,3437,6.02,6.09,3.89,3642,13264164
3644,0,Very Good,H,SI1,62.8,58.0,3437,6.13,6.16,3.86,3643,13271449
3645,0,Very Good,H,SI1,62.8,57.0,3437,6.14,6.18,3.87,3644,13278736
3646,0,Premium,F,SI1,62.6,62.0,3437,6.13,6.11,3.83,3645,13286025
3647,0,Fair,F,SI1,65.1,56.0,3437,6.08,6.05,3.95,3646,13293316
3648,0,Premium,H,SI2,63.0,59.0,3437,6.16,6.11,3.86,3647,13300609
3649,0,Premium,H,SI1,60.9,61.0,3437,6.24,6.2,3.79,3648,13307904
3650,0,Very Good,E,SI2,58.5,60.0,3438,6.31,6.34,3.7,3649,13315201
3651,0,Very Good,E,SI2,60.0,60.0,3438,6.23,6.28,3.75,3650,13322500
3652,0,Ideal,I,VS2,60.8,56.0,3438,5.82,5.85,3.55,3651,13329801
3653,0,Ideal,F,SI1,61.3,55.0,3439,6.06,6.08,3.72,3652,13337104
3654,1,Ideal,F,I1,62.2,54.0,3439,6.44,6.42,4.0,3653,13344409
3655,0,Ideal,D,VS2,62.0,56.0,3440,5.74,5.78,3.57,3654,13351716
3656,0,Ideal,E,SI2,60.7,55.0,3441,6.14,6.19,3.74,3655,13359025
3657,0,Premium,D,SI1,62.9,60.0,3441,5.94,5.89,3.72,3656,13366336
3658,0,Very Good,F,VVS2,61.9,59.0,3442,5.72,5.84,3.58,3657,13373649
3659,0,Ideal,D,VVS1,62.1,57.0,3442,5.15,5.18,3.21,3658,13380964
3660,0,Ideal,D,VS2,61.3,56.0,3442,5.87,5.9,3.61,3659,13388281
3661,0,Ideal,G,SI2,61.9,55.0,3442,6.11,6.14,3.79,3660,13395600
3662,0,Very Good,I,VVS1,62.8,58.0,3443,5.95,5.99,3.75,3661,13402921
3663,0,Good,D,VS2,63.5,55.0,3443,5.81,5.85,3.7,3662,13410244
3664,0,Ideal,D,VS2,61.2,57.0,3443,5.89,5.91,3.61,3663,13417569
3665,1,Fair,F,SI2,65.7,61.0,3443,6.13,6.11,4.02,3664,13424896
3666,1,Fair,J,VS2,64.6,58.0,3443,6.48,6.41,4.16,3665,13432225
3667,1,Very Good,J,SI2,63.5,58.0,3443,6.8,6.75,4.3,3666,13439556
3668,1,Ideal,F,I1,61.1,55.0,3444,6.51,6.54,3.99,3667,13446889
3669,0,Very Good,H,IF,60.2,61.0,3444,5.76,5.8,3.48,3668,13454224
3670,1,Premium,F,I1,62.3,59.0,3444,6.42,6.46,4.01,3669,13461561
3671,1,Premium,J,SI1,58.9,62.0,3444,6.51,6.43,3.81,3670,13468900
3672,0,Premium,E,VS1,62.5,57.0,3444,5.94,5.9,3.7,3671,13476241
3673,0,Very Good,I,VS2,61.4,58.0,3445,6.16,6.26,3.81,3672,13483584
3674,0,Very Good,G,SI2,62.0,59.0,3445,6.14,6.19,3.82,3673,13490929
3675,0,Premium,G,SI2,60.4,58.0,3445,6.25,6.3,3.79,3674,13498276
3676,0,Very Good,G,SI2,61.1,55.0,3445,6.21,6.26,3.81,3675,13505625
3677,0,Ideal,J,SI1,62.7,56.0,3445,6.21,6.16,3.88,3676,13512976
3678,0,Good,F,VVS2,62.5,58.0,3445,5.68,5.75,3.57,3677,13520329
3679,0,Very Good,G,SI1,63.1,63.0,3445,6.16,6.11,3.87,3678,13527684
3680,0,Premium,F,VS1,61.5,58.0,3446,5.93,5.98,3.66,3679,13535041
3681,0,Ideal,D,IF,62.0,56.0,3446,5.14,5.18,3.2,3680,13542400
3682,0,Ideal,F,VS1,61.6,56.0,3446,5.87,5.91,3.63,3681,13549761
3683,0,Ideal,D,IF,62.1,55.0,3446,5.12,5.13,3.19,3682,13557124
3684,0,Ideal,E,VS1,61.0,56.0,3446,5.7,5.77,3.5,3683,13564489
3685,0,Ideal,H,SI1,61.4,56.0,3446,6.0,6.05,3.7,3684,13571856
3686,0,Very Good,H,SI1,62.6,58.0,3447,6.08,6.12,3.82,3685,13579225
3687,0,Very Good,I,VS1,62.6,58.0,3447,6.14,6.17,3.85,3686,13586596
3688,0,Good,I,VS1,62.8,59.0,3447,6.11,6.18,3.86,3687,13593969
3689,0,Good,H,SI1,62.8,62.0,3447,6.05,6.09,3.81,3688,13601344
3690,0,Very Good,H,SI1,61.0,59.0,3447,6.11,6.16,3.74,3689,13608721
3691,0,Very Good,H,SI1,62.3,63.0,3447,6.06,6.13,3.8,3690,13616100
3692,0,Very Good,H,SI1,58.7,59.0,3447,6.3,6.35,3.71,3691,13623481
3693,0,Premium,G,IF,60.0,59.0,3447,5.75,5.79,3.46,3692,13630864
3694,0,Good,H,SI1,62.1,61.0,3447,6.07,6.11,3.78,3693,13638249
3695,0,Premium,E,VS2,60.5,56.0,3447,5.98,5.95,3.61,3694,13645636
3696,0,Ideal,D,VS2,62.7,57.0,3448,5.65,5.67,3.55,3695,13653025
3697,0,Very Good,G,VVS2,60.1,60.0,3449,5.79,5.82,3.49,3696,13660416
3698,1,Very Good,I,SI2,61.6,58.0,3449,6.47,6.58,4.02,3697,13667809
3699,0,Very Good,E,SI2,64.2,54.0,3449,6.08,6.11,3.91,3698,13675204
3700,0,Good,E,SI1,63.8,56.0,3449,6.17,6.09,3.91,3699,13682601
3701,1,Premium,E,SI2,62.9,61.0,3450,6.3,6.23,3.94,3700,13690000
3702,1,Good,E,SI2,64.3,58.0,3450,6.18,6.11,3.95,3701,13697401
3703,0,Ideal,D,VS2,62.1,54.0,3450,5.76,5.81,3.59,3702,13704804
3704,1,Ideal,E,SI2,62.9,56.0,3450,6.32,6.3,3.97,3703,13712209
3705,1,Ideal,E,SI2,62.9,56.0,3450,6.32,6.3,3.97,3704,13719616
3706,1,Premium,E,SI2,61.0,59.0,3450,6.4,6.33,3.88,3705,13727025
3707,1,Ideal,E,I1,62.0,57.0,3450,6.41,6.37,3.96,3706,13734436
3708,0,Premium,G,VVS2,59.3,54.0,3450,5.89,5.78,3.46,3707,13741849
3709,0,Premium,F,VVS2,60.5,56.0,3450,5.94,5.9,3.58,3708,13749264
3710,1,Premium,E,SI2,58.5,59.0,3450,6.62,6.51,3.84,3709,13756681
3711,0,Ideal,G,VS2,61.6,56.0,3451,5.7,5.73,3.52,3710,13764100
3712,1,Ideal,J,VVS2,62.7,57.0,3451,6.45,6.37,4.02,3711,13771521
3713,0,Very Good,H,SI2,61.9,57.0,3452,6.25,6.31,3.89,3712,13778944
3714,0,Very Good,G,SI2,63.1,55.0,3452,6.16,6.13,3.88,3713,13786369
3715,0,Very Good,E,SI1,58.8,58.0,3453,6.16,6.28,3.66,3714,13793796
3716,0,Ideal,E,SI1,61.5,56.0,3453,5.79,5.82,3.57,3715,13801225
3717,0,Ideal,F,VS2,61.9,57.0,3453,5.99,5.96,3.7,3716,13808656
3718,0,Premium,H,SI2,60.9,61.0,3453,6.24,6.18,3.78,3717,13816089
3719,0,Good,F,SI2,63.9,55.0,3453,6.15,6.12,3.92,3718,13823524
3720,0,Ideal,F,VS2,61.9,57.0,3454,5.79,5.81,3.59,3719,13830961
3721,0,Very Good,E,VS1,63.0,57.0,568,4.25,4.29,2.69,3720,13838400
3722,0,Good,H,VS2,63.5,54.0,568,4.55,4.59,2.9,3721,13845841
3723,0,Ideal,I,VS1,60.5,57.0,568,4.56,4.59,2.77,3722,13853284
3724,0,Good,I,VS1,63.3,56.0,568,4.51,4.56,2.87,3723,13860729
3725,0,Ideal,H,VS2,62.1,55.0,568,4.57,4.58,2.84,3724,13868176
3726,0,Ideal,I,VS1,62.1,56.0,568,4.55,4.59,2.84,3725,13875625
3727,0,Good,D,VS2,63.1,58.0,568,4.26,4.3,2.7,3726,13883076
3728,0,Ideal,H,VS2,62.1,55.0,568,4.57,4.61,2.85,3727,13890529
3729,0,Good,E,VS1,63.2,57.0,568,4.26,4.29,2.7,3728,13897984
3730,0,Very Good,H,VS2,60.0,62.0,568,4.58,4.62,2.76,3729,13905441
3731,0,Very Good,I,VS1,60.9,61.0,568,4.58,4.61,2.8,3730,13912900
3732,0,Very Good,I,VS1,60.3,60.0,568,4.58,4.64,2.78,3731,13920361
3733,0,Ideal,I,VS1,62.1,57.0,568,4.54,4.58,2.83,3732,13927824
3734,0,Very Good,E,VVS2,60.5,55.0,569,4.1,4.16,2.5,3733,13935289
3735,0,Ideal,J,IF,61.8,55.0,569,4.54,4.56,2.81,3734,13942756
3736,0,Ideal,J,IF,61.8,53.0,569,4.58,4.61,2.84,3735,13950225
3737,0,Ideal,F,VS2,61.1,55.0,569,4.37,4.32,2.66,3736,13957696
3738,0,Ideal,F,VS2,62.3,58.0,569,4.26,4.23,2.64,3737,13965169
3739,0,Ideal,I,VVS1,61.7,55.7,570,4.43,4.45,2.74,3738,13972644
3740,0,Good,G,SI2,63.7,55.0,570,4.7,4.75,3.01,3739,13980121
3741,0,Good,F,VS1,63.7,56.0,570,4.26,4.28,2.72,3740,13987600
3742,0,Premium,E,VS2,61.7,60.0,570,4.28,4.31,2.65,3741,13995081
3743,0,Ideal,F,VS1,61.7,56.0,570,4.32,4.34,2.67,3742,14002564
3744,0,Ideal,F,VS1,61.0,56.0,570,4.35,4.37,2.66,3743,14010049
3745,0,Premium,F,VS1,61.0,58.0,570,4.33,4.36,2.65,3744,14017536
3746,0,Very Good,F,VS1,61.0,60.0,570,4.3,4.22,2.6,3745,14025025
3747,0,Ideal,F,VS1,61.3,55.0,570,4.32,4.36,2.66,3746,14032516
3748,0,Ideal,F,VS1,62.6,57.0,570,4.29,4.34,2.7,3747,14040009
3749,0,Premium,F,VVS2,61.3,59.0,571,3.99,3.94,2.43,3748,14047504
3750,0,Very Good,I,VVS2,59.7,55.0,571,4.65,4.69,2.79,3749,14055001
3751,0,Ideal,D,VS2,62.2,56.0,3454,5.79,5.81,3.61,3750,14062500
3752,0,Ideal,D,SI2,61.4,57.0,3454,5.91,5.94,3.64,3751,14070001
3753,0,Ideal,D,SI1,61.8,56.0,3454,5.7,5.72,3.53,3752,14077504
3754,0,Good,H,SI2,56.7,62.0,3454,6.51,6.39,3.66,3753,14085009
3755,1,Very Good,E,I1,60.4,62.0,3455,6.47,6.52,3.92,3754,14092516
3756,1,Premium,J,SI2,61.4,60.0,3455,6.5,6.44,3.97,3755,14100025
3757,0,Ideal,I,SI1,62.3,57.0,3455,6.12,6.15,3.82,3756,14107536
3758,1,Ideal,E,SI2,62.3,56.0,3455,6.42,6.37,3.98,3757,14115049
3759,0,Ideal,D,VS2,62.4,55.0,3456,5.83,5.8,3.63,3758,14122564
3760,0,Ideal,E,SI1,62.3,54.0,3456,6.13,6.07,3.8,3759,14130081
3761,0,Premium,F,SI2,62.4,58.0,3456,6.23,6.17,3.87,3760,14137600
3762,0,Ideal,F,VS1,62.1,56.0,3457,5.69,5.75,3.55,3761,14145121
3763,0,Premium,F,SI2,61.1,54.0,3457,6.29,6.27,3.84,3762,14152644
3764,1,Premium,J,SI2,60.9,60.0,3457,6.59,6.51,3.99,3763,14160169
3765,0,Very Good,F,SI2,63.1,58.0,3457,6.13,6.11,3.86,3764,14167696
3766,0,Very Good,F,SI2,63.1,56.0,3457,6.18,6.12,3.88,3765,14175225
3767,0,Premium,F,SI2,61.6,58.0,3457,6.23,6.15,3.81,3766,14182756
3768,1,Premium,H,I1,60.1,57.0,3457,7.4,7.28,4.42,3767,14190289
3769,1,Very Good,J,SI2,62.8,57.0,3459,6.44,6.5,4.06,3768,14197824
3770,1,Ideal,G,I1,61.2,56.0,3459,6.47,6.5,3.97,3769,14205361
3771,0,Premium,J,VVS2,62.5,61.0,3459,6.15,6.08,3.82,3770,14212900
3772,0,Ideal,G,VS1,60.9,59.0,3459,5.79,5.83,3.54,3771,14220441
3773,0,Premium,D,VVS2,60.0,57.0,3459,5.92,5.84,3.53,3772,14227984
3774,0,Very Good,G,VS1,63.3,56.0,3460,5.96,5.98,3.78,3773,14235529
3775,0,Very Good,F,VS1,63.7,56.0,3460,5.87,5.9,3.75,3774,14243076
3776,1,Ideal,F,SI2,62.6,57.0,3461,6.44,6.4,4.02,3775,14250625
3777,0,Very Good,F,VVS1,61.8,55.0,3461,5.71,5.77,3.55,3776,14258176
3778,1,Fair,G,SI2,65.1,58.0,3461,6.29,6.21,4.07,3777,14265729
3779,1,Premium,G,SI2,61.5,58.0,3461,6.51,6.44,3.98,3778,14273284
3780,1,Ideal,F,SI2,62.7,56.0,3461,6.52,6.47,4.07,3779,14280841
3781,1,Premium,I,SI2,62.9,58.0,3461,6.34,6.31,3.98,3780,14288400
3782,0,Premium,D,VS1,62.3,58.0,3461,5.79,5.77,3.6,3781,14295961
3783,1,Good,G,SI2,64.0,59.0,3461,6.34,6.31,4.05,3782,14303524
3784,0,Ideal,I,VS2,59.8,57.0,3462,6.42,6.39,3.83,3783,14311089
3785,0,Premium,E,VS1,61.1,58.0,3462,5.81,5.84,3.56,3784,14318656
3786,0,Ideal,E,VS1,62.0,55.0,3462,5.83,5.88,3.66,3785,14326225
3787,1,Very Good,J,SI2,63.5,59.0,3462,6.3,6.36,4.02,3786,14333796
3788,0,Very Good,D,SI1,63.1,57.0,3462,5.91,5.94,3.74,3787,14341369
3789,0,Ideal,G,VVS2,62.2,57.0,3462,5.75,5.79,3.59,3788,14348944
3790,0,Ideal,F,VVS2,61.7,54.0,3463,5.82,5.76,3.57,3789,14356521
3791,0,Very Good,D,SI2,62.0,62.0,3463,6.16,6.25,3.85,3790,14364100
3792,0,Ideal,H,VVS2,61.6,56.0,3463,5.8,5.82,3.57,3791,14371681
3793,0,Good,D,VS1,60.4,62.0,3463,5.73,5.76,3.47,3792,14379264
3794,0,Very Good,E,VS1,62.6,59.0,3464,5.68,5.76,3.58,3793,14386849
3795,0,Very Good,E,VS1,61.6,59.0,3464,5.65,5.72,3.5,3794,14394436
3796,0,Very Good,I,SI2,60.5,56.0,3464,6.22,6.24,3.77,3795,14402025
3797,0,Ideal,D,VS2,61.6,56.0,3464,5.78,5.82,3.57,3796,14409616
3798,0,Ideal,E,VS1,60.4,57.0,3464,5.75,5.81,3.49,3797,14417209
3799,0,Good,E,VS1,59.4,61.0,3464,5.8,5.89,3.47,3798,14424804
3800,1,Good,I,SI2,63.9,60.0,3465,6.26,6.3,4.01,3799,14432401
3801,1,Ideal,J,SI2,62.1,56.0,3465,6.34,6.41,3.96,3800,14440000
3802,1,Very Good,J,SI1,61.9,62.0,3465,6.33,6.36,3.93,3801,14447601
3803,0,Ideal,D,VVS1,61.9,56.0,3465,5.28,5.32,3.28,3802,14455204
3804,0,Very Good,D,VS1,62.9,56.0,3465,5.65,5.7,3.57,3803,14462809
3805,0,Very Good,F,SI2,63.4,60.0,3465,6.06,6.09,3.85,3804,14470416
3806,0,Ideal,E,VS1,62.5,57.0,3465,5.73,5.76,3.59,3805,14478025
3807,0,Good,F,SI2,65.9,60.0,3465,5.98,6.01,3.95,3806,14485636
3808,0,Good,H,SI1,64.4,58.0,3465,6.04,6.08,3.9,3807,14493249
3809,1,Good,I,SI2,60.5,64.0,3465,6.91,6.82,4.15,3808,14500864
3810,1,Good,G,SI2,63.9,60.0,3466,6.33,6.37,4.06,3809,14508481
3811,0,Good,E,VS1,59.0,61.0,3466,5.88,5.92,3.48,3810,14516100
